idx;t_us;evt;core;prio;task_id;aux
1196;1102979;3;0;1;5;0
1197;1103981;3;0;1;5;0
1198;1104979;3;0;1;5;0
1199;1105979;3;0;1;5;0
1200;1106979;3;0;1;5;0
1201;1107979;3;0;1;5;0
1202;1108979;3;0;1;5;0
1203;1109979;3;0;1;5;0
1204;1110979;3;0;1;5;0
1205;1111979;3;0;1;5;0
1206;1112979;3;0;1;5;0
1207;1113979;3;0;1;5;0
1208;1114548;2;0;1;5;0
1209;1114556;1;0;1;0;0
1210;1114575;2;0;1;0;0
1211;1114584;1;0;0;0;0
1212;1114980;3;0;0;0;0
1213;1115980;3;0;0;0;0
1214;1116980;3;0;0;0;0
1215;1117980;3;0;0;0;0
1216;1118980;3;0;0;0;0
1217;1119980;3;0;0;0;0
1218;1120980;3;0;0;0;0
1219;1121980;3;0;0;0;0
1220;1122980;3;0;0;0;0
1221;1123980;3;0;0;0;0
1222;1124980;3;0;0;0;0
1223;1125980;3;0;0;0;0
1224;1126980;3;0;0;0;0
1225;1127980;3;0;0;0;0
1226;1128980;3;0;0;0;0
1227;1129980;3;0;0;0;0
1228;1130980;3;0;0;0;0
1229;1131980;3;0;0;0;0
1230;1132980;3;0;0;0;0
1231;1133982;3;0;0;0;0
1232;1133989;2;0;0;0;0
1233;1133998;1;0;1;0;0
1234;1134017;2;0;1;0;0
1235;1134025;1;0;0;0;0
1236;1134980;3;0;0;0;0
1237;1135980;3;0;0;0;0
1238;1136980;3;0;0;0;0
1239;1137980;3;0;0;0;0
1240;1138980;3;0;0;0;0
1241;1139980;3;0;0;0;0
1242;1140980;3;0;0;0;0
1243;1141980;3;0;0;0;0
1244;1142980;3;0;0;0;0
1245;1143980;3;0;0;0;0
1246;1144980;3;0;0;0;0
1247;1145980;3;0;0;0;0
1248;1146980;3;0;0;0;0
1249;1147980;3;0;0;0;0
1250;1148980;3;0;0;0;0
1251;1149980;3;0;0;0;0
1252;1150980;3;0;0;0;0
1253;1151980;3;0;0;0;0
1254;1152980;3;0;0;0;0
1255;1153982;3;0;0;0;0
1256;1153989;2;0;0;0;0
1257;1153998;1;0;1;0;0
1258;1154017;2;0;1;0;0
1259;1154025;1;0;0;0;0
1260;1154980;3;0;0;0;0
1261;1155980;3;0;0;0;0
1262;1156980;3;0;0;0;0
1263;1157980;3;0;0;0;0
1264;1158980;3;0;0;0;0
1265;1159980;3;0;0;0;0
1266;1160980;3;0;0;0;0
1267;1161980;3;0;0;0;0
